Date,Time,Unit,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19
2025-08-20,03:08:22,C°,0.0,1.19,0.06,1.0,0.75,0.94,1.81,1.81,1.31,1.75,0.5,0.69,0.38,1.31,1.25,1.25,0.13,1.13,0.88
2025-08-20,03:09:22,C°,0.0,1.19,0.06,1.0,0.75,0.94,1.81,1.81,1.31,1.94,0.5,0.69,0.38,1.25,1.25,1.25,0.13,1.13,0.88
2025-08-20,03:10:22,C°,0.0,1.19,0.06,1.0,0.75,0.94,1.81,1.81,1.31,1.94,0.5,0.69,0.38,1.25,1.25,1.25,0.13,1.13,0.88
2025-08-20,03:11:22,C°,-0.06,1.25,0.06,1.0,0.75,0.94,1.81,1.88,1.31,1.94,0.5,0.69,0.38,1.31,1.25,1.25,0.13,1.13,0.88
2025-08-20,03:12:22,C°,-0.06,1.25,0.06,1.0,0.75,0.94,1.75,1.88,1.31,1.94,0.5,0.75,0.38,1.31,1.25,1.25,0.13,1.13,0.88
2025-08-20,03:13:22,C°,-0.06,1.25,0.06,1.06,0.81,0.94,1.81,1.88,1.31,1.81,0.5,0.75,0.38,1.25,1.25,1.25,0.13,1.13,0.88
2025-08-20,03:14:22,C°,-0.06,1.25,0.06,1.06,0.75,0.94,1.81,1.81,1.31,1.94,0.5,0.75,0.38,1.25,1.25,1.25,0.13,1.13,0.88
2025-08-20,03:15:22,C°,-0.13,1.25,0.06,1.0,0.75,1.0,1.81,1.88,1.25,1.94,0.5,0.75,0.38,1.31,1.25,1.25,0.19,1.13,0.94
2025-08-20,03:16:22,C°,0.0,1.25,0.06,1.06,0.75,1.0,1.81,1.94,1.38,2.0,0.56,0.75,0.38,1.31,1.25,1.31,0.19,1.13,0.94
2025-08-20,03:17:22,C°,0.06,1.25,0.06,1.0,0.75,1.0,1.81,1.88,1.31,1.94,0.56,0.75,0.38,1.31,1.25,1.31,0.19,1.13,0.88
2025-08-20,03:18:22,C°,-0.06,1.25,0.06,1.06,0.75,0.94,1.81,1.88,1.38,1.94,0.56,0.75,0.38,1.31,1.25,1.31,0.19,1.13,0.88
2025-08-20,03:19:22,C°,-0.06,1.31,0.06,1.0,0.69,0.94,1.81,1.81,1.38,1.94,0.56,0.75,0.38,1.31,1.25,1.31,0.19,1.13,0.88
2025-08-20,03:20:22,C°,0.06,1.31,0.06,1.0,0.81,0.94,1.81,1.88,1.31,1.94,0.56,0.75,0.38,1.31,1.25,1.31,0.19,1.13,0.88
2025-08-20,03:21:22,C°,0.0,1.31,0.06,1.06,0.75,0.94,1.81,1.81,1.38,2.0,0.56,0.75,0.38,1.31,1.25,1.31,0.19,1.13,0.88
2025-08-20,03:22:22,C°,0.06,1.31,0.06,1.0,0.75,1.0,1.81,1.88,1.31,2.0,0.56,0.75,0.38,1.31,1.25,1.31,0.19,1.13,0.88
2025-08-20,03:23:22,C°,0.0,1.31,0.06,1.06,0.81,1.0,1.81,1.88,1.31,2.0,0.56,0.81,0.38,1.31,1.25,1.31,0.19,1.19,0.88
2025-08-20,03:24:22,C°,0.06,1.31,0.06,1.06,0.75,1.0,1.88,1.88,1.31,1.94,0.56,0.81,0.44,1.31,1.25,1.31,0.19,1.19,0.88
2025-08-20,03:25:22,C°,0.0,1.38,0.06,1.06,0.75,1.0,1.88,1.88,1.38,1.94,0.56,0.81,0.44,1.31,1.25,1.31,0.19,1.13,0.88
2025-08-20,03:26:22,C°,0.0,1.31,0.06,1.06,0.75,1.0,1.81,1.88,1.38,2.0,0.56,0.81,0.44,1.31,1.25,1.31,0.19,1.19,0.88
2025-08-20,03:27:22,C°,0.0,1.31,0.06,1.13,0.75,1.0,1.81,1.88,1.31,1.81,0.56,0.81,0.38,1.38,1.25,1.31,0.19,1.19,0.94
2025-08-20,03:28:22,C°,-0.06,1.31,0.06,1.06,0.81,1.0,1.81,1.94,1.38,2.0,0.56,0.81,0.38,1.38,1.25,1.31,0.19,1.19,0.88
2025-08-20,03:29:22,C°,0.0,1.31,0.06,1.06,0.75,0.94,1.81,1.94,1.38,2.0,0.56,0.81,0.44,1.38,1.25,1.31,0.19,1.19,0.88
2025-08-20,03:30:22,C°,0.0,1.38,0.06,1.13,0.75,0.94,1.81,1.94,1.31,2.0,0.56,0.81,0.38,1.38,1.25,1.31,0.19,1.19,0.94
2025-08-20,03:31:22,C°,-0.06,1.38,0.06,1.06,0.75,1.0,1.81,1.88,1.31,2.0,0.56,0.81,0.38,1.38,1.25,1.31,0.19,1.19,0.94
2025-08-20,03:32:22,C°,0.0,1.38,0.06,1.06,0.81,1.0,1.81,1.94,1.31,1.94,0.56,0.81,0.44,1.38,1.25,1.31,0.19,1.19,0.88
2025-08-20,03:33:22,C°,0.0,1.38,0.06,1.06,0.75,1.0,1.81,1.88,1.31,2.0,0.56,0.88,0.38,1.38,1.25,1.31,0.19,1.19,0.94
2025-08-20,03:34:22,C°,0.06,1.38,0.06,1.0,0.81,1.06,1.81,1.88,1.31,2.0,0.56,0.88,0.38,1.38,1.25,1.31,0.19,1.19,0.94
2025-08-20,03:35:22,C°,0.06,1.44,0.06,1.06,0.75,1.06,1.81,1.88,1.31,2.0,0.63,0.88,0.38,1.38,1.25,1.31,0.19,1.19,0.88
2025-08-20,03:36:22,C°,0.06,1.44,0.06,1.06,0.75,1.0,1.81,1.94,1.31,2.0,0.63,0.88,0.38,1.38,1.25,1.31,0.19,1.19,0.94
2025-08-20,03:37:22,C°,-0.06,1.44,0.06,1.06,0.75,1.0,1.88,1.88,1.38,2.0,0.63,0.88,0.38,1.38,1.31,1.31,0.19,1.19,0.88
2025-08-20,03:38:22,C°,0.06,1.44,0.06,1.06,0.75,1.0,1.81,1.88,1.38,2.0,0.63,0.88,0.38,1.38,1.25,1.31,0.25,1.19,0.88
2025-08-20,03:39:22,C°,0.06,1.38,0.06,1.13,0.75,0.94,1.81,1.88,1.31,2.0,0.63,0.88,0.38,1.38,1.25,1.31,0.19,1.19,0.94
2025-08-20,03:40:22,C°,-0.06,1.38,0.06,1.13,0.81,1.0,1.81,1.94,1.31,2.0,0.63,0.88,0.38,1.38,1.31,1.31,0.19,1.19,0.94
2025-08-20,03:41:22,C°,-0.06,1.44,0.06,1.13,0.75,1.06,1.88,1.94,1.31,2.06,0.63,0.88,0.38,1.38,1.25,1.31,0.19,1.19,0.94
2025-08-20,03:42:22,C°,0.0,1.44,0.06,1.06,0.81,1.0,1.88,1.94,1.38,2.0,0.63,0.94,0.38,1.38,1.25,1.31,0.19,1.19,0.94
2025-08-20,03:43:22,C°,0.06,1.5,0.06,1.06,0.81,1.0,1.88,2.0,1.38,2.06,0.63,0.94,0.38,1.38,1.25,1.31,0.19,1.19,0.94
2025-08-20,03:44:22,C°,0.06,1.5,0.0,1.13,0.81,1.0,1.88,1.94,1.31,1.88,0.63,0.94,0.38,1.38,1.31,1.38,0.25,1.19,0.94
2025-08-20,03:45:22,C°,0.06,1.5,0.06,1.13,0.81,1.06,1.81,1.94,1.38,2.0,0.63,0.94,0.38,1.38,1.31,1.38,0.19,1.19,0.94
2025-08-20,03:46:22,C°,0.0,1.5,0.06,1.13,0.81,1.0,1.88,1.94,1.38,1.94,0.63,0.94,0.38,1.38,1.31,1.38,0.25,1.25,0.94
2025-08-20,03:47:22,C°,0.06,1.5,0.06,1.13,0.81,1.06,1.88,2.0,1.38,1.94,0.63,0.94,0.38,1.38,1.31,1.38,0.25,1.19,0.94
2025-08-20,03:48:22,C°,0.06,1.5,0.13,1.13,0.81,1.06,1.88,1.94,1.38,2.06,0.63,0.94,0.38,1.38,1.31,1.38,0.25,1.19,0.94
2025-08-20,03:49:22,C°,0.06,1.5,0.06,1.13,0.81,1.0,1.88,1.88,1.38,2.06,0.63,0.94,0.38,1.38,1.31,1.38,0.25,1.19,0.94
2025-08-20,03:50:22,C°,0.13,1.5,0.06,1.13,0.81,1.0,1.88,1.94,1.38,2.0,0.63,1.0,0.38,1.44,1.31,1.38,0.25,1.25,0.94
2025-08-20,03:51:22,C°,-0.06,1.5,0.06,1.13,0.81,1.06,1.88,1.94,1.38,2.06,0.63,1.0,0.44,1.44,1.31,1.38,0.31,1.25,0.94
2025-08-20,03:52:22,C°,0.06,1.5,0.06,1.19,0.88,1.06,1.88,1.94,1.38,2.06,0.69,1.0,0.44,1.44,1.31,1.38,0.31,1.25,0.94
2025-08-20,03:53:22,C°,0.0,1.56,0.06,1.19,0.88,1.0,1.88,1.94,1.44,2.06,0.69,1.0,0.44,1.44,1.31,1.38,0.31,1.25,0.94
2025-08-20,03:54:22,C°,0.06,1.56,0.06,1.19,0.88,1.06,1.88,2.0,1.38,2.06,0.69,1.0,0.44,1.44,1.31,1.38,0.31,1.25,0.94
2025-08-20,03:55:22,C°,0.06,1.56,0.06,1.13,0.88,1.06,1.88,1.94,1.44,2.06,0.69,1.0,0.44,1.44,1.31,1.38,0.38,1.25,0.94
2025-08-20,03:56:22,C°,0.06,1.56,0.13,1.19,0.88,1.0,1.88,2.0,1.38,2.06,0.69,1.0,0.44,1.44,1.38,1.38,0.38,1.25,0.94
2025-08-20,03:57:22,C°,-0.06,1.56,0.06,1.19,0.88,1.06,1.88,1.94,1.44,2.06,0.69,1.0,0.44,1.44,1.38,1.38,0.38,1.25,1.0
2025-08-20,03:58:22,C°,0.06,1.56,0.06,1.19,0.88,1.0,1.88,2.06,1.44,1.88,0.69,1.0,0.5,1.5,1.38,1.44,0.38,1.31,1.0
2025-08-20,03:59:22,C°,0.06,1.56,0.06,1.19,0.88,1.06,1.88,2.0,1.44,2.06,0.69,1.06,0.44,1.5,1.38,1.44,0.38,1.31,0.94
2025-08-20,04:00:22,C°,0.0,1.56,0.06,1.19,0.88,1.13,1.88,2.0,1.44,1.94,0.69,1.06,0.5,1.44,1.38,1.44,0.38,1.25,0.94
2025-08-20,04:01:22,C°,0.06,1.56,0.13,1.19,0.88,1.0,1.88,2.0,1.44,2.13,0.69,1.06,0.5,1.5,1.38,1.44,0.38,1.25,0.94
2025-08-20,04:02:22,C°,0.06,1.56,0.06,1.19,0.88,1.06,1.94,2.0,1.44,2.06,0.69,1.06,0.5,1.5,1.38,1.44,0.38,1.31,1.0
2025-08-20,04:03:22,C°,0.13,1.56,0.13,1.19,0.94,1.06,1.94,2.06,1.44,2.13,0.75,1.06,0.5,1.5,1.38,1.44,0.38,1.31,1.0
2025-08-20,04:04:22,C°,0.13,1.63,0.13,1.19,0.88,1.0,1.94,2.0,1.44,2.06,0.75,1.06,0.5,1.5,1.38,1.44,0.38,1.31,1.0
2025-08-20,04:05:22,C°,0.13,1.56,0.06,1.19,0.88,1.06,1.94,2.0,1.44,2.06,0.75,1.06,0.5,1.5,1.38,1.44,0.44,1.31,0.94
2025-08-20,04:06:22,C°,0.06,1.63,0.06,1.25,0.94,1.06,1.88,2.0,1.5,2.13,0.75,1.06,0.5,1.5,1.38,1.44,0.44,1.31,1.0
2025-08-20,04:07:22,C°,0.06,1.63,0.06,1.25,0.94,1.06,1.88,2.0,1.44,2.13,0.75,1.13,0.5,1.5,1.38,1.44,0.44,1.31,1.0
2025-08-20,04:08:22,C°,0.0,1.56,0.13,1.25,0.94,1.06,1.94,2.0,1.44,2.06,0.75,1.13,0.56,1.5,1.38,1.44,0.5,1.31,1.0
2025-08-20,04:09:22,C°,0.13,1.63,0.13,1.25,0.94,1.06,1.94,2.0,1.44,2.13,0.81,1.13,0.56,1.5,1.38,1.44,0.5,1.31,1.0
2025-08-20,04:10:22,C°,0.0,1.63,0.06,1.25,0.94,1.06,1.94,2.06,1.44,2.13,0.81,1.13,0.56,1.5,1.38,1.44,0.5,1.31,1.0
2025-08-20,04:11:22,C°,0.13,1.63,0.06,1.31,0.94,1.06,1.94,2.0,1.44,2.06,0.81,1.13,0.56,1.56,1.38,1.44,0.5,1.31,1.0
2025-08-20,04:12:22,C°,0.0,1.63,0.13,1.31,0.94,1.06,1.94,2.0,1.5,2.13,0.81,1.19,0.56,1.5,1.44,1.44,0.56,1.31,1.0
2025-08-20,04:13:22,C°,0.13,1.63,0.13,1.25,0.94,1.06,1.94,2.0,1.44,2.13,0.81,1.19,0.63,1.56,1.44,1.44,0.56,1.31,1.0
2025-08-20,04:14:22,C°,0.06,1.63,0.13,1.25,0.94,1.13,1.94,2.06,1.5,2.13,0.81,1.19,0.63,1.56,1.44,1.44,0.56,1.38,1.0
2025-08-20,04:15:22,C°,0.06,1.63,0.06,1.25,1.0,1.06,1.94,2.0,1.5,2.13,0.81,1.19,0.63,1.56,1.44,1.5,0.56,1.38,1.0
2025-08-20,04:16:22,C°,0.06,1.69,0.13,1.25,1.0,1.13,1.94,2.06,1.5,2.13,0.81,1.19,0.63,1.56,1.44,1.5,0.63,1.38,1.0
2025-08-20,04:17:22,C°,0.13,1.69,0.06,1.31,1.0,1.13,1.94,2.06,1.5,2.13,0.88,1.25,0.63,1.56,1.44,1.44,0.63,1.38,1.0
2025-08-20,04:18:22,C°,0.13,1.69,0.06,1.31,1.0,1.06,1.94,2.06,1.5,2.13,0.88,1.19,0.63,1.56,1.44,1.5,0.63,1.38,1.0
2025-08-20,04:19:22,C°,0.0,1.69,0.06,1.31,1.0,1.06,1.94,2.06,1.44,2.13,0.88,1.25,0.69,1.56,1.44,1.44,0.63,1.38,1.0
2025-08-20,04:20:22,C°,0.13,1.69,0.06,1.31,1.0,1.06,1.94,2.06,1.5,2.13,0.88,1.25,0.63,1.56,1.44,1.5,0.63,1.38,1.0
2025-08-20,04:21:22,C°,0.06,1.69,0.06,1.31,1.0,1.13,1.94,2.06,1.5,2.13,0.88,1.25,0.69,1.56,1.44,1.5,0.69,1.38,1.0
2025-08-20,04:22:22,C°,0.13,1.69,0.13,1.31,1.06,1.13,1.94,2.06,1.5,2.13,0.88,1.25,0.69,1.56,1.44,1.5,0.69,1.38,1.0
2025-08-20,04:23:22,C°,0.06,1.69,0.06,1.31,1.0,1.13,1.94,2.13,1.5,2.13,0.88,1.25,0.69,1.63,1.44,1.5,0.69,1.38,1.0
2025-08-20,04:24:22,C°,0.19,1.69,0.13,1.31,1.06,1.13,1.94,2.06,1.5,2.19,0.94,1.25,0.69,1.63,1.44,1.5,0.69,1.38,1.0
2025-08-20,04:25:22,C°,0.13,1.69,0.06,1.31,1.06,1.13,2.0,2.06,1.5,2.13,0.94,1.25,0.69,1.63,1.44,1.5,0.69,1.44,1.06
2025-08-20,04:26:22,C°,0.13,1.69,0.06,1.31,1.0,1.13,1.94,2.06,1.5,2.13,0.94,1.31,0.75,1.63,1.5,1.5,0.75,1.44,1.06
2025-08-20,04:27:22,C°,0.0,1.69,0.13,1.38,1.0,1.13,1.94,2.13,1.5,2.13,0.94,1.31,0.75,1.63,1.5,1.5,0.75,1.44,1.06
2025-08-20,04:28:22,C°,0.13,1.69,0.13,1.31,1.0,1.19,2.0,2.06,1.5,2.13,0.94,1.31,0.75,1.63,1.5,1.5,0.75,1.44,1.06
2025-08-20,04:29:22,C°,0.13,1.75,0.13,1.38,1.06,1.13,1.94,2.06,1.5,2.19,0.94,1.31,0.75,1.63,1.5,1.5,0.75,1.44,1.06
2025-08-20,04:30:22,C°,0.19,1.69,0.13,1.38,1.06,1.13,1.94,2.06,1.56,2.0,0.94,1.31,0.75,1.63,1.5,1.5,0.81,1.44,1.06
2025-08-20,04:31:22,C°,0.13,1.69,0.13,1.38,1.06,1.13,2.0,2.13,1.5,2.13,1.0,1.38,0.75,1.63,1.5,1.5,0.81,1.44,1.06
2025-08-20,04:32:22,C°,0.19,1.75,0.13,1.31,1.06,1.13,2.0,2.06,1.5,2.19,1.0,1.31,0.75,1.63,1.5,1.5,0.81,1.44,1.06
2025-08-20,04:33:22,C°,0.13,1.75,0.13,1.31,1.13,1.13,2.0,2.13,1.5,2.19,1.0,1.38,0.81,1.69,1.5,1.5,0.81,1.44,1.13
2025-08-20,04:34:22,C°,0.19,1.75,0.19,1.38,1.06,1.13,1.94,2.06,1.44,2.19,1.0,1.38,0.81,1.69,1.5,1.56,0.88,1.44,1.06
2025-08-20,04:35:22,C°,0.19,1.69,0.19,1.38,1.13,1.13,1.94,2.06,1.5,2.19,1.0,1.38,0.81,1.69,1.5,1.56,0.88,1.44,1.06
2025-08-20,04:36:22,C°,0.19,1.75,0.19,1.38,1.06,1.13,2.0,2.13,1.5,2.13,1.06,1.38,0.81,1.69,1.5,1.5,0.88,1.44,1.13
2025-08-20,04:37:22,C°,0.25,1.75,0.13,1.44,1.06,1.13,2.0,2.13,1.5,2.19,1.06,1.38,0.88,1.69,1.5,1.56,0.88,1.44,1.06
2025-08-20,04:38:22,C°,0.31,1.69,0.25,1.44,1.13,1.13,2.0,2.13,1.5,2.19,1.06,1.44,0.88,1.69,1.56,1.56,0.88,1.44,1.06
2025-08-20,04:39:22,C°,0.25,1.69,0.19,1.44,1.13,1.06,2.0,2.13,1.5,2.19,1.06,1.44,0.88,1.69,1.5,1.56,0.94,1.5,1.13
2025-08-20,04:40:22,C°,0.31,1.69,0.19,1.44,1.13,1.13,2.0,2.13,1.5,2.0,1.06,1.44,0.88,1.69,1.56,1.56,0.94,1.5,1.13
2025-08-20,04:41:22,C°,0.38,1.75,0.19,1.44,1.13,1.06,2.0,2.13,1.56,2.25,1.06,1.44,0.94,1.69,1.56,1.56,0.94,1.5,1.06
2025-08-20,04:42:22,C°,0.31,1.75,0.25,1.44,1.13,1.13,2.0,2.19,1.5,2.0,1.13,1.44,0.94,1.69,1.56,1.56,0.94,1.5,1.13
2025-08-20,04:43:22,C°,0.31,1.75,0.25,1.44,1.19,1.13,2.0,2.19,1.5,2.19,1.13,1.5,0.94,1.75,1.56,1.56,1.0,1.5,1.13
2025-08-20,04:44:22,C°,0.38,1.75,0.25,1.38,1.13,1.13,2.06,2.13,1.5,2.19,1.13,1.5,0.94,1.75,1.56,1.56,0.94,1.5,1.13
2025-08-20,04:45:22,C°,0.31,1.75,0.25,1.5,1.13,1.19,2.06,2.19,1.56,2.19,1.13,1.5,1.0,1.75,1.56,1.56,1.0,1.5,1.13
2025-08-20,04:46:22,C°,0.38,1.75,0.25,1.5,1.19,1.13,2.0,2.19,1.5,2.19,1.13,1.5,1.0,1.75,1.56,1.56,1.0,1.5,1.13
2025-08-20,04:47:22,C°,0.44,1.75,0.19,1.5,1.19,1.13,2.0,2.19,1.5,2.19,1.19,1.5,1.0,1.75,1.56,1.56,1.0,1.5,1.13
2025-08-20,04:48:22,C°,0.38,1.75,0.19,1.44,1.19,1.13,2.0,2.19,1.5,2.06,1.19,1.5,1.0,1.75,1.56,1.56,1.0,1.5,1.13
2025-08-20,04:49:22,C°,0.44,1.75,0.25,1.44,1.19,1.13,2.0,2.19,1.56,2.0,1.19,1.5,1.06,1.75,1.56,1.56,1.0,1.5,1.13
2025-08-20,04:50:22,C°,0.38,1.75,0.25,1.44,1.19,1.13,2.06,2.19,1.5,2.19,1.19,1.56,1.06,1.75,1.56,1.56,1.0,1.5,1.13
2025-08-20,04:51:22,C°,0.44,1.81,0.25,1.5,1.19,1.13,2.06,2.19,1.5,2.19,1.19,1.56,1.06,1.75,1.56,1.56,1.06,1.5,1.13
2025-08-20,04:52:22,C°,0.5,1.81,0.25,1.5,1.19,1.13,2.0,2.19,1.5,2.25,1.19,1.56,1.06,1.75,1.56,1.56,1.06,1.5,1.13
2025-08-20,04:53:22,C°,0.44,1.81,0.31,1.5,1.19,1.13,2.0,2.19,1.5,2.19,1.19,1.56,1.06,1.75,1.56,1.56,1.06,1.5,1.13
2025-08-20,04:54:22,C°,0.5,1.81,0.31,1.5,1.19,1.06,2.0,2.19,1.5,2.19,1.19,1.56,1.06,1.75,1.56,1.56,1.06,1.5,1.13
2025-08-20,04:55:22,C°,0.5,1.75,0.31,1.56,1.19,1.13,2.0,2.13,1.56,2.25,1.25,1.56,1.13,1.75,1.56,1.56,1.06,1.5,1.13
2025-08-20,04:56:22,C°,0.38,1.81,0.25,1.5,1.19,1.06,2.0,2.13,1.56,2.25,1.25,1.63,1.13,1.75,1.56,1.56,1.06,1.5,1.13
2025-08-20,04:57:22,C°,0.5,1.75,0.31,1.5,1.19,1.19,2.06,2.19,1.56,2.19,1.25,1.63,1.13,1.81,1.56,1.56,1.06,1.5,1.13
2025-08-20,04:58:22,C°,0.5,1.81,0.31,1.5,1.19,1.19,2.0,2.19,1.5,2.0,1.25,1.63,1.13,1.75,1.56,1.56,1.13,1.56,1.13
2025-08-20,04:59:22,C°,0.5,1.81,0.31,1.5,1.19,1.13,2.06,2.13,1.56,2.25,1.25,1.63,1.13,1.75,1.56,1.56,1.13,1.5,1.13
2025-08-20,05:00:22,C°,0.56,1.81,0.38,1.56,1.19,1.13,2.0,2.19,1.63,2.25,1.25,1.63,1.19,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:01:22,C°,0.56,1.81,0.38,1.5,1.19,1.13,2.0,2.19,1.56,2.25,1.25,1.63,1.19,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:02:22,C°,0.56,1.81,0.38,1.56,1.25,1.13,2.0,2.19,1.5,2.25,1.31,1.63,1.19,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:03:22,C°,0.56,1.81,0.38,1.56,1.19,1.13,2.0,2.25,1.56,2.19,1.25,1.63,1.19,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:04:22,C°,0.56,1.81,0.44,1.5,1.19,1.13,2.0,2.19,1.56,2.25,1.31,1.69,1.19,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:05:22,C°,0.56,1.81,0.44,1.56,1.19,1.13,2.0,2.19,1.56,2.25,1.31,1.69,1.19,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:06:22,C°,0.56,1.81,0.38,1.63,1.25,1.13,2.0,2.19,1.56,2.19,1.31,1.69,1.19,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:07:22,C°,0.63,1.81,0.44,1.56,1.25,1.13,2.0,2.19,1.56,2.25,1.31,1.69,1.19,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:08:22,C°,0.56,1.81,0.44,1.56,1.19,1.13,2.0,2.19,1.5,2.19,1.31,1.69,1.25,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:09:22,C°,0.56,1.81,0.44,1.63,1.19,1.13,2.0,2.25,1.56,2.25,1.31,1.69,1.25,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:10:22,C°,0.63,1.81,0.5,1.63,1.19,1.13,2.0,2.13,1.5,2.0,1.31,1.69,1.25,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:11:22,C°,0.63,1.88,0.5,1.63,1.19,1.13,2.0,2.19,1.5,2.0,1.31,1.69,1.25,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:12:22,C°,0.63,1.88,0.5,1.56,1.19,1.13,2.0,2.19,1.56,2.19,1.31,1.69,1.25,1.81,1.56,1.56,1.19,1.56,1.13
2025-08-20,05:13:22,C°,0.63,1.88,0.5,1.63,1.19,1.06,2.0,2.19,1.5,2.19,1.31,1.75,1.25,1.81,1.56,1.56,1.19,1.56,1.13
2025-08-20,05:14:22,C°,0.63,1.88,0.5,1.63,1.19,1.13,2.0,2.19,1.5,2.06,1.38,1.75,1.25,1.81,1.56,1.56,1.19,1.56,1.13
2025-08-20,05:15:22,C°,0.63,1.94,0.5,1.63,1.19,1.13,2.0,2.19,1.5,2.25,1.38,1.75,1.31,1.81,1.56,1.56,1.19,1.56,1.13
2025-08-20,05:16:22,C°,0.69,1.88,0.56,1.63,1.25,1.06,2.0,2.19,1.5,2.19,1.38,1.75,1.31,1.81,1.56,1.56,1.19,1.5,1.13
2025-08-20,05:17:22,C°,0.63,1.88,0.56,1.63,1.19,1.06,2.0,2.19,1.5,2.19,1.38,1.75,1.25,1.81,1.56,1.56,1.13,1.56,1.13
2025-08-20,05:18:22,C°,0.69,1.88,0.56,1.69,1.19,1.06,2.0,2.13,1.44,2.19,1.31,1.75,1.31,1.81,1.56,1.56,1.19,1.56,1.13
2025-08-20,05:19:22,C°,0.69,1.88,0.56,1.63,1.25,1.06,1.94,2.13,1.5,2.0,1.38,1.75,1.31,1.81,1.5,1.56,1.13,1.5,1.13
2025-08-20,05:20:22,C°,0.75,1.88,0.56,1.69,1.19,1.0,1.94,2.19,1.5,2.19,1.38,1.75,1.31,1.81,1.56,1.5,1.19,1.5,1.13
2025-08-20,05:21:22,C°,0.69,1.94,0.56,1.63,1.19,1.06,1.94,2.13,1.44,2.13,1.38,1.75,1.31,1.81,1.5,1.56,1.19,1.5,1.13
2025-08-20,05:22:22,C°,0.75,1.94,0.63,1.63,1.19,1.0,1.94,2.13,1.5,2.13,1.38,1.75,1.31,1.81,1.5,1.5,1.13,1.5,1.13
2025-08-20,05:23:22,C°,0.75,1.94,0.63,1.63,1.19,1.0,1.94,2.19,1.44,2.06,1.38,1.75,1.31,1.81,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:24:22,C°,0.69,1.88,0.63,1.69,1.19,1.0,1.94,2.13,1.5,2.13,1.38,1.75,1.31,1.81,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:25:22,C°,0.75,1.88,0.63,1.63,1.19,0.94,1.94,2.19,1.44,2.13,1.38,1.75,1.31,1.81,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:26:22,C°,0.69,1.88,0.63,1.69,1.13,1.0,1.88,2.13,1.44,2.19,1.38,1.75,1.31,1.81,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:27:22,C°,0.69,1.88,0.69,1.69,1.19,1.0,1.88,2.19,1.44,2.13,1.38,1.75,1.31,1.81,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:28:22,C°,0.75,1.81,0.63,1.63,1.19,1.0,1.88,2.13,1.44,2.13,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:29:22,C°,0.75,1.88,0.63,1.69,1.19,1.0,1.94,2.13,1.44,2.13,1.38,1.75,1.31,1.81,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:30:22,C°,0.81,1.88,0.63,1.63,1.19,1.0,1.94,2.13,1.38,2.06,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:31:22,C°,0.81,1.88,0.69,1.63,1.13,1.0,1.88,2.13,1.38,2.0,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:32:22,C°,0.75,1.81,0.69,1.56,1.19,1.0,1.88,2.13,1.44,2.13,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:33:22,C°,0.75,1.81,0.63,1.63,1.19,1.0,1.88,2.13,1.38,2.13,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:34:22,C°,0.88,1.88,0.63,1.63,1.19,1.0,1.88,2.06,1.38,2.06,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:35:22,C°,0.75,1.81,0.63,1.63,1.19,1.0,1.88,2.06,1.31,2.06,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:36:22,C°,0.81,1.88,0.63,1.63,1.13,1.0,1.94,2.13,1.38,2.06,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:37:22,C°,0.69,1.88,0.69,1.56,1.13,0.94,1.94,2.06,1.44,2.06,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:38:22,C°,0.88,1.81,0.63,1.63,1.13,1.0,1.88,2.06,1.38,2.06,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
